region,date,load
Central,2022/05/01,1437.66666666666
Central,2022/05/02,1584.83333333333
Central,2022/05/03,1553.54166666666
Central,2022/05/04,1608.95833333333
Central,2022/05/05,1515.29166666666
Central,2022/05/06,1585.95833333333
Central,2022/05/07,1438.75
Central,2022/05/08,1363.95833333333
Central,2022/05/09,1471.45833333333
Central,2022/05/10,1495.16666666666
Central,2022/05/11,1516.54166666666
Central,2022/05/12,1551.29166666666
Central,2022/05/13,1649.29166666666
Central,2022/05/14,1644.20833333333
Central,2022/05/15,1618.91666666666
Central,2022/05/16,1683.83333333333
Central,2022/05/17,1506.33333333333
Central,2022/05/18,1479.29166666666
Central,2022/05/19,1561.33333333333
Central,2022/05/20,
Central,2022/05/21,1704.375
Central,2022/05/22,1689.16666666666
Central,2022/05/23,1499.95833333333
Central,2022/05/24,1497.58333333333
Central,2022/05/25,1515.20833333333
Central,2022/05/26,1611.70833333333
Central,2022/05/27,1710.79166666666
Central,2022/05/28,1506.29166666666
Central,2022/05/29,1404.29166666666
Central,2022/05/30,1561.45833333333
Central,2022/05/31,1927.625
Central,2022/06/01,1895.25
Central,2022/06/02,1698.5
Central,2022/06/03,1631.29166666666
Central,2022/06/04,1421.54166666666
Central,2022/06/05,1385.66666666666
Central,2022/06/06,1611
Central,2022/06/07,1716.20833333333
Central,2022/06/08,1581.08333333333
Central,2022/06/09,1636.70833333333
Central,2022/06/10,1532.54166666666
Central,2022/06/11,1452.66666666666
Central,2022/06/12,1468.66666666666
Central,2022/06/13,1605.29166666666
Central,2022/06/14,1637.16666666666
Central,2022/06/15,
Central,2022/06/16,1996.54166666666
Central,2022/06/17,1884.75
Central,2022/06/18,1504.375
Central,2022/06/19,1317.95833333333
Central,2022/06/20,1463.25
Central,2022/06/21,1617.5
Central,2022/06/22,1870.79166666666
Central,2022/06/23,1803.25
Central,2022/06/24,1798.125
Central,2022/06/25,1718.16666666666
Central,2022/06/26,1876.08333333333
Central,2022/06/27,1814.83333333333
Central,2022/06/28,1631
Central,2022/06/29,1629.45833333333
Central,2022/06/30,1726.58333333333
Central,2022/07/01,-14596.6955819775
Central,2022/07/02,1793.16666666666
Central,2022/07/03,1555.625
Central,2022/07/04,1502.83333333333
Central,2022/07/05,1741.20833333333
Central,2022/07/06,1789.33333333333
Central,2022/07/07,1762.70833333333
Central,2022/07/08,1826.29166666666
Central,2022/07/09,1648.58333333333
Central,2022/07/10,1504.20833333333
Central,2022/07/11,1790.08333333333
Central,2022/07/12,2001.54166666666
Central,2022/07/13,1888.79166666666
Central,2022/07/14,1794.58333333333
Central,2022/07/15,1729.29166666666
Central,2022/07/16,1715.20833333333
Central,2022/07/17,1808.25
Central,2022/07/18,2001.16666666666
Central,2022/07/19,2013.79166666666
Central,2022/07/20,2274.08333333333
Central,2022/07/21,2285.29166666666
Central,2022/07/22,2152.33333333333
Central,2022/07/23,2031.625
Central,2022/07/24,1989
Central,2022/07/25,2007.25
Central,2022/07/26,1809.29166666666
Central,2022/07/27,1828.95833333333
Central,2022/07/28,2048.66666666666
Central,2022/07/29,1935.20833333333
Central,2022/07/30,1707.95833333333
Central,2022/07/31,1690.45833333333
Central,2022/08/01,1922.54166666666
Central,2022/08/02,2034.16666666666
Central,2022/08/03,1962.83333333333
Central,2022/08/04,2160.25
Central,2022/08/05,
Central,2022/08/06,2072.75
Central,2022/08/07,2143.08333333333
Central,2022/08/08,2309.04166666666
Central,2022/08/09,2135.45833333333
Central,2022/08/10,1847.08333333333
Central,2022/08/11,1798.33333333333
Central,2022/08/12,1699.125
Central,2022/08/13,1540.16666666666
Central,2022/08/14,1548.45833333333
Central,2022/08/15,1788.20833333333
Central,2022/08/16,1852.08333333333
Central,2022/08/17,1761.375
Central,2022/08/18,1725.58333333333
Central,2022/08/19,1799.625
Central,2022/08/20,1843.08333333333
Central,2022/08/21,1814.375
Central,2022/08/22,1869.125
Central,2022/08/23,1866.375
Central,2022/08/24,1842.58333333333
Central,2022/08/25,1899.41666666666
Central,2022/08/26,1939.20833333333
Central,2022/08/27,1760.25
Central,2022/08/28,1698.95833333333
Central,2022/08/29,2103.54166666666
Central,2022/08/30,2112.625
Central,2022/08/31,1782.54166666666
Central,2022/09/01,1645.79166666666
Central,2022/09/02,1606.04166666666
Central,2022/09/03,1611.45833333333
Central,2022/09/04,1767.54166666666
Central,2022/09/05,1686.45833333333
Central,2022/09/06,1756.75
Central,2022/09/07,1732.58333333333
Central,2022/09/08,1759.45833333333
Central,2022/09/09,1754.29166666666
Central,2022/09/10,1614.66666666666
Central,2022/09/11,1623.79166666666
Central,2022/09/12,1759.625
Central,2022/09/13,1756.58333333333
Central,2022/09/14,1597.83333333333
Central,2022/09/15,1539.91666666666
Central,2022/09/16,1538.375
Central,2022/09/17,1479.58333333333
Central,2022/09/18,1575.33333333333
Central,2022/09/19,1744.625
Central,2022/09/20,1686.83333333333
Central,2022/09/21,1656.5
Central,2022/09/22,1671.20833333333
Central,2022/09/23,1525.375
Central,2022/09/24,1435.45833333333
Central,2022/09/25,1468.41666666666
Central,2022/09/26,1525.66666666666
Central,2022/09/27,1567.375
Central,2022/09/28,1619.875
Central,2022/09/29,1570
Central,2022/09/30,1553.875
Central,2022/10/01,1422.04166666666
Central,2022/10/02,1338.70833333333
Central,2022/10/03,1556.875
Central,2022/10/04,1629.41666666666
Central,2022/10/05,1551.16666666666
Central,2022/10/06,1519.95833333333
Central,2022/10/07,1524.04166666666
Central,2022/10/08,1441.16666666666
Central,2022/10/09,1383.20833333333
Central,2022/10/10,1510.125
Central,2022/10/11,1515.58333333333
Central,2022/10/12,1512.83333333333
Central,2022/10/13,1553.54166666666
Central,2022/10/14,1500.70833333333
Central,2022/10/15,1366.41666666666
Central,2022/10/16,1408
Central,2022/10/17,1596.20833333333
Central,2022/10/18,1615.5
Central,2022/10/19,1668.29166666666
Central,2022/10/20,1656.79166666666
Central,2022/10/21,1561
Central,2022/10/22,1391.91666666666
Central,2022/10/23,1398.66666666666
Central,2022/10/24,1542.45833333333
Central,2022/10/25,1577.58333333333
Central,2022/10/26,1529.75
Central,2022/10/27,1508.41666666666
Central,2022/10/28,1615.66666666666
Central,2022/10/29,1491.45833333333
Central,2022/10/30,1467.58333333333
Central,2022/10/31,1605.95833333333
Central,2022/11/01,1603.79166666666
Central,2022/11/02,1549.625
Central,2022/11/03,1525.83333333333
Central,2022/11/04,1504.25
Central,2022/11/05,1435.58333333333
Central,2022/11/06,1474.875
Central,2022/11/07,1457.125
Central,2022/11/08,1571.58333333333
Central,2022/11/09,1668.33333333333
Central,2022/11/10,1569.29166666666
Central,2022/11/11,1597.58333333333
Central,2022/11/12,1519.16666666666
Central,2022/11/13,1586.41666666666
Central,2022/11/14,1824.58333333333
Central,2022/11/15,1863.16666666666
Central,2022/11/16,1834.25
Central,2022/11/17,1818.625
Central,2022/11/18,1841.95833333333
Central,2022/11/19,1738.20833333333
Central,2022/11/20,1766
Central,2022/11/21,1906.75
Central,2022/11/22,1778.875
Central,2022/11/23,1720.58333333333
Central,2022/11/24,1607.95833333333
Central,2022/11/25,1512.20833333333
Central,2022/11/26,1475.125
Central,2022/11/27,1621.625
Central,2022/11/28,1761.875
Central,2022/11/29,1843.375
Central,2022/11/30,1772.70833333333
Central,2022/12/01,1844.375
Central,2022/12/02,1902.54166666666
Central,2022/12/03,1764.375
Central,2022/12/04,1712.70833333333
Central,2022/12/05,1821.75
Central,2022/12/06,1832.79166666666
Central,2022/12/07,1766.54166666666
Central,2022/12/08,1781.04166666666
Central,2022/12/09,1855.66666666666
Central,2022/12/10,1743.54166666666
Central,2022/12/11,1800.16666666666
Central,2022/12/12,1950.125
Central,2022/12/13,2032.625
Central,2022/12/14,2019.16666666666
Central,2022/12/15,2012.33333333333
Central,2022/12/16,1945.66666666666
Central,2022/12/17,1834.83333333333
Central,2022/12/18,1833.66666666666
Central,2022/12/19,1987.58333333333
Central,2022/12/20,2022.58333333333
Central,2022/12/21,1981.625
Central,2022/12/22,2002
Central,2022/12/23,1948.79166666666
Central,2022/12/24,2211.5
Central,2022/12/25,2002.29166666666
Central,2022/12/26,2001.375
Central,2022/12/27,2131.625
Central,2022/12/28,1990.04166666666
Central,2022/12/29,1777.41666666666
Central,2022/12/30,1681.125
Central,2022/12/31,1643.375
Dunwoodie,2018/06/20,817.666666666666
Dunwoodie,2018/06/21,828.166666666666
Dunwoodie,2018/06/22,787.208333333333
Dunwoodie,2018/06/23,629.166666666666
Dunwoodie,2018/06/24,644.291666666666
Dunwoodie,2018/06/25,752.416666666666
Dunwoodie,2018/06/26,711.041666666666
Dunwoodie,2018/06/27,703.583333333333
Dunwoodie,2018/06/28,782.583333333333
Dunwoodie,2018/06/29,876.375
Dunwoodie,2018/06/30,897.833333333333
Dunwoodie,2018/07/01,971.916666666666
Dunwoodie,2018/07/02,1083.54166666666
Dunwoodie,2018/07/03,1083.875
Dunwoodie,2018/07/04,942.208333333333
Dunwoodie,2018/07/05,995.958333333333
Dunwoodie,2018/07/06,976.916666666666
Dunwoodie,2018/07/07,686.083333333333
Dunwoodie,2018/07/08,658.875
Dunwoodie,2018/07/09,802.625
Dunwoodie,2018/07/10,908.125
Dunwoodie,2018/07/11,968.5
Dunwoodie,2018/07/12,880.25
Dunwoodie,2018/07/13,859.583333333333
Dunwoodie,2018/07/14,836
Dunwoodie,2018/07/15,839.041666666666
Dunwoodie,2018/07/16,986.25
Dunwoodie,2018/07/17,1009.95833333333
Dunwoodie,2018/07/18,848.333333333333
Dunwoodie,2018/07/19,796.833333333333
Dunwoodie,2018/07/20,806.041666666666
Dunwoodie,2018/07/21,696.166666666666
Dunwoodie,2018/07/22,696.375
Dunwoodie,2018/07/23,860.666666666666
Dunwoodie,2018/07/24,912.291666666666
Dunwoodie,2018/07/25,897.583333333333
Dunwoodie,2018/07/26,885.958333333333
Dunwoodie,2018/07/27,948.916666666666
Dunwoodie,2018/07/28,14867.0593744264
Dunwoodie,2018/07/29,802.625
Dunwoodie,2018/07/30,798.708333333333
Dunwoodie,2018/07/31,815.625
Dunwoodie,2018/08/01,888.541666666666
Dunwoodie,2018/08/02,991
Dunwoodie,2018/08/03,965.125
Dunwoodie,2018/08/04,855.166666666666
Dunwoodie,2018/08/05,905.416666666666
Dunwoodie,2018/08/06,1035.41666666666
Dunwoodie,2018/08/07,1079.08333333333
Dunwoodie,2018/08/08,1005.91666666666
Dunwoodie,2018/08/09,1037.54166666666
Dunwoodie,2018/08/10,944.416666666666
Dunwoodie,2018/08/11,843.833333333333
Dunwoodie,2018/08/12,783.208333333333
Dunwoodie,2018/08/13,826.708333333333
Dunwoodie,2018/08/14,832.125
Dunwoodie,2018/08/15,870.791666666666
Dunwoodie,2018/08/16,970.083333333333
Dunwoodie,2018/08/17,1010.33333333333
Dunwoodie,2018/08/18,900.25
Dunwoodie,2018/08/19,719.25
Dunwoodie,2018/08/20,718.375
Dunwoodie,2018/08/21,750.833333333333
Dunwoodie,2018/08/22,825.875
Dunwoodie,2018/08/23,767
Dunwoodie,2018/08/24,737.5
Dunwoodie,2018/08/25,708.625
Dunwoodie,2018/08/26,700.666666666666
Dunwoodie,2018/08/27,892.708333333333
Dunwoodie,2018/08/28,1038.95833333333
Dunwoodie,2018/08/29,1147
Dunwoodie,2018/08/30,1111.54166666666
Dunwoodie,2018/08/31,883.125
Dunwoodie,2018/09/01,702.166666666666
Dunwoodie,2018/09/02,
Dunwoodie,2018/09/03,893.041666666666
Dunwoodie,2018/09/04,1056.83333333333
Dunwoodie,2018/09/05,1060.66666666666
Dunwoodie,2018/09/06,1076.20833333333
Dunwoodie,2018/09/07,875.916666666666
Dunwoodie,2018/09/08,674.208333333333
Dunwoodie,2018/09/09,574.75
Dunwoodie,2018/09/10,604.375
Dunwoodie,2018/09/11,632.666666666666
Dunwoodie,2018/09/12,733.791666666666
Dunwoodie,2018/09/13,762
Dunwoodie,2018/09/14,741.625
Dunwoodie,2018/09/15,710.041666666666
Dunwoodie,2018/09/16,733.25
Dunwoodie,2018/09/17,789.875
Dunwoodie,2018/09/18,830.708333333333
Dunwoodie,2018/09/19,785.833333333333
Dunwoodie,2018/09/20,728.208333333333
Dunwoodie,2018/09/21,694.333333333333
Dunwoodie,2018/09/22,655.083333333333
Dunwoodie,2018/09/23,565.666666666666
Dunwoodie,2018/09/24,606.25
Dunwoodie,2018/09/25,647.75
Dunwoodie,2018/09/26,752.25
Dunwoodie,2018/09/27,726.666666666666
Dunwoodie,2018/09/28,660.083333333333
Dunwoodie,2018/09/29,571.791666666666
Dunwoodie,2018/09/30,548
Dunwoodie,2018/10/01,630.375
Dunwoodie,2018/10/02,687.583333333333
Dunwoodie,2018/10/03,685.416666666666
Dunwoodie,2018/10/04,670.25
Dunwoodie,2018/10/05,650.833333333333
Dunwoodie,2018/10/06,13701.4585271393
Dunwoodie,2018/10/07,610.458333333333
Dunwoodie,2018/10/08,667.791666666666
Dunwoodie,2018/10/09,662.708333333333
Dunwoodie,2018/10/10,734.458333333333
Dunwoodie,2018/10/11,765.208333333333
Dunwoodie,2018/10/12,654.541666666666
Dunwoodie,2018/10/13,551.75
Dunwoodie,2018/10/14,540.833333333333
Dunwoodie,2018/10/15,604.666666666666
Dunwoodie,2018/10/16,592.875
Dunwoodie,2018/10/17,603.416666666666
Dunwoodie,2018/10/18,607.583333333333
Dunwoodie,2018/10/19,614.583333333333
Dunwoodie,2018/10/20,571.958333333333
Dunwoodie,2018/10/21,
Dunwoodie,2018/10/22,597.083333333333
Dunwoodie,2018/10/23,599.375
Dunwoodie,2018/10/24,634.083333333333
Dunwoodie,2018/10/25,609.333333333333
Dunwoodie,2018/10/26,614.375
Dunwoodie,2018/10/27,595.166666666666
Dunwoodie,2018/10/28,558.5
Dunwoodie,2018/10/29,603.416666666666
Dunwoodie,2018/10/30,611.5
Dunwoodie,2018/10/31,614.541666666666
Dunwoodie,2018/11/01,600.166666666666
Dunwoodie,2018/11/02,613.041666666666
Dunwoodie,2018/11/03,567.75
Dunwoodie,2018/11/04,548.541666666666
Dunwoodie,2018/11/05,617.291666666666
Dunwoodie,2018/11/06,628.875
Dunwoodie,2018/11/07,609.25
Dunwoodie,2018/11/08,602.375
Dunwoodie,2018/11/09,628.083333333333
Dunwoodie,2018/11/10,591.125
Dunwoodie,2018/11/11,585
Dunwoodie,2018/11/12,626.25
Dunwoodie,2018/11/13,640.833333333333
Dunwoodie,2018/11/14,648.625
Dunwoodie,2018/11/15,689.291666666666
Dunwoodie,2018/11/16,680.583333333333
Dunwoodie,2018/11/17,618.041666666666
Dunwoodie,2018/11/18,605.375
Dunwoodie,2018/11/19,633.333333333333
Dunwoodie,2018/11/20,642.291666666666
Dunwoodie,2018/11/21,665.25
Dunwoodie,2018/11/22,669.375
Dunwoodie,2018/11/23,680.416666666666
Dunwoodie,2018/11/24,656.375
Dunwoodie,2018/11/25,602.083333333333
Dunwoodie,2018/11/26,641.041666666666
Dunwoodie,2018/11/27,652.375
Dunwoodie,2018/11/28,665.833333333333
Dunwoodie,2018/11/29,657.708333333333
Dunwoodie,2018/11/30,661
Dunwoodie,2018/12/01,625
Dunwoodie,2018/12/02,608.083333333333
Dunwoodie,2018/12/03,617.708333333333
Dunwoodie,2018/12/04,647
Dunwoodie,2018/12/05,678.125
Dunwoodie,2018/12/06,686.708333333333
Dunwoodie,2018/12/07,684.208333333333
Dunwoodie,2018/12/08,679.333333333333
Dunwoodie,2018/12/09,664.25
Dunwoodie,2018/12/10,688.666666666666
Dunwoodie,2018/12/11,696.541666666666
Dunwoodie,2018/12/12,694.208333333333
Dunwoodie,2018/12/13,717.625
Dunwoodie,2018/12/14,697.625
Dunwoodie,2018/12/15,645
Dunwoodie,2018/12/16,640.25
Dunwoodie,2018/12/17,677
Dunwoodie,2018/12/18,690.375
Dunwoodie,2018/12/19,
Dunwoodie,2018/12/20,695.5
Dunwoodie,2018/12/21,676.916666666666
Dunwoodie,2018/12/22,613.125
Dunwoodie,2018/12/23,611.916666666666
Dunwoodie,2018/12/24,651.208333333333
Dunwoodie,2018/12/25,611.875
Dunwoodie,2018/12/26,657.25
Dunwoodie,2018/12/27,661.666666666666
Dunwoodie,2018/12/28,658.291666666666
Dunwoodie,2018/12/29,596.291666666666
Dunwoodie,2018/12/30,618.333333333333
Dunwoodie,2018/12/31,661.333333333333
Dunwoodie,2019/01/01,601.125
Dunwoodie,2019/01/02,644.75
Dunwoodie,2019/01/03,661.041666666666
Dunwoodie,2019/01/04,665.083333333333
Dunwoodie,2019/01/05,631.541666666666
Dunwoodie,2019/01/06,617.291666666666
Dunwoodie,2019/01/07,681.208333333333
Dunwoodie,2019/01/08,689.833333333333
Dunwoodie,2019/01/09,661.333333333333
Dunwoodie,2019/01/10,685.916666666666
Dunwoodie,2019/01/11,713.75
Dunwoodie,2019/01/12,694
Dunwoodie,2019/01/13,660.208333333333
Dunwoodie,2019/01/14,705.833333333333
Dunwoodie,2019/01/15,706.916666666666
Dunwoodie,2019/01/16,704.166666666666
Dunwoodie,2019/01/17,701.416666666666
Dunwoodie,2019/01/18,712.958333333333
Dunwoodie,2019/01/19,671.708333333333
Dunwoodie,2019/01/20,677
Dunwoodie,2019/01/21,777.208333333333
Dunwoodie,2019/01/22,787.25
Dunwoodie,2019/01/23,743.541666666666
Dunwoodie,2019/01/24,686.916666666666
Dunwoodie,2019/01/25,679.833333333333
Dunwoodie,2019/01/26,681.25
Dunwoodie,2019/01/27,657.666666666666
Dunwoodie,2019/01/28,685.25
Dunwoodie,2019/01/29,
Dunwoodie,2019/01/30,710.708333333333
Dunwoodie,2019/01/31,800.791666666666
Dunwoodie,2019/02/01,798.958333333333
Dunwoodie,2019/02/02,727.666666666666
Dunwoodie,2019/02/03,657.25
Dunwoodie,2019/02/04,654.708333333333
Dunwoodie,2019/02/05,649.458333333333
Dunwoodie,2019/02/06,660.125
Dunwoodie,2019/02/07,663.625
Dunwoodie,2019/02/08,669.25
Dunwoodie,2019/02/09,668.5
Dunwoodie,2019/02/10,648.375
Dunwoodie,2019/02/11,678.875
Dunwoodie,2019/02/12,728.333333333333
Dunwoodie,2019/02/13,769.958333333333
Dunwoodie,2019/02/14,722.458333333333
Dunwoodie,2019/02/15,686.833333333333
Dunwoodie,2019/02/16,646.5
Dunwoodie,2019/02/17,659
Dunwoodie,2019/02/18,681.416666666666
Dunwoodie,2019/02/19,715.166666666666
Dunwoodie,2019/02/20,731.666666666666
Dunwoodie,2019/02/21,695.375
Dunwoodie,2019/02/22,662.666666666666
Dunwoodie,2019/02/23,644.625
Dunwoodie,2019/02/24,656.75
Dunwoodie,2019/02/25,671.625
Dunwoodie,2019/02/26,699.541666666666
Dunwoodie,2019/02/27,717.416666666666
Dunwoodie,2019/02/28,691.875
Dunwoodie,2019/03/01,703.041666666666
Dunwoodie,2019/03/02,659.833333333333
Dunwoodie,2019/03/03,617.25
Dunwoodie,2019/03/04,671.333333333333
Dunwoodie,2019/03/05,695.916666666666
Dunwoodie,2019/03/06,731.833333333333
Dunwoodie,2019/03/07,744.875
Dunwoodie,2019/03/08,728.541666666666
Dunwoodie,2019/03/09,647.75
Dunwoodie,2019/03/10,642.583333333333
Dunwoodie,2019/03/11,653.5
Dunwoodie,2019/03/12,660.958333333333
Dunwoodie,2019/03/13,666.083333333333
Dunwoodie,2019/03/14,644.875
Dunwoodie,2019/03/15,625.208333333333
Dunwoodie,2019/03/16,579.083333333333
Dunwoodie,2019/03/17,593.833333333333
Dunwoodie,2019/03/18,657.125
Dunwoodie,2019/03/19,658.541666666666
Dunwoodie,2019/03/20,644.583333333333
Dunwoodie,2019/03/21,647.916666666666
Dunwoodie,2019/03/22,654.083333333333
Dunwoodie,2019/03/23,621.166666666666
Dunwoodie,2019/03/24,592.166666666666
Dunwoodie,2019/03/25,613.916666666666
Dunwoodie,2019/03/26,641.125
Dunwoodie,2019/03/27,642.5
Dunwoodie,2019/03/28,636.291666666666
Dunwoodie,2019/03/29,617.333333333333
Dunwoodie,2019/03/30,561.416666666666
Dunwoodie,2019/03/31,561.875
Dunwoodie,2019/04/01,615
Dunwoodie,2019/04/02,623.25
Dunwoodie,2019/04/03,615.416666666666
Dunwoodie,2019/04/04,604.166666666666
Dunwoodie,2019/04/05,635.75
Dunwoodie,2019/04/06,590.375
Dunwoodie,2019/04/07,527.916666666666
Dunwoodie,2019/04/08,600.208333333333
Dunwoodie,2019/04/09,610.666666666666
Dunwoodie,2019/04/10,605.833333333333
Dunwoodie,2019/04/11,610.875
Dunwoodie,2019/04/12,599.291666666666
Dunwoodie,2019/04/13,559.625
Dunwoodie,2019/04/14,538.791666666666
Dunwoodie,2019/04/15,573.458333333333
Dunwoodie,2019/04/16,574.083333333333
Dunwoodie,2019/04/17,567.416666666666
Dunwoodie,2019/04/18,577.541666666666
Dunwoodie,2019/04/19,595.583333333333
Dunwoodie,2019/04/20,566.958333333333
Dunwoodie,2019/04/21,527.166666666666
Dunwoodie,2019/04/22,574.583333333333
Dunwoodie,2019/04/23,582.875
Dunwoodie,2019/04/24,561.041666666666
Dunwoodie,2019/04/25,557.166666666666
Dunwoodie,2019/04/26,579.291666666666
Dunwoodie,2019/04/27,541.875
Dunwoodie,2019/04/28,541.958333333333
Dunwoodie,2019/04/29,575.916666666666
Dunwoodie,2019/04/30,593.916666666666
Dunwoodie,2019/05/01,589.166666666666
Dunwoodie,2019/05/02,583.416666666666
Dunwoodie,2019/05/03,588.416666666666
Dunwoodie,2019/05/04,556.75
Dunwoodie,2019/05/05,548.041666666666
Dunwoodie,2019/05/06,574.875
Dunwoodie,2019/05/07,569.541666666666
Dunwoodie,2019/05/08,581.416666666666
Dunwoodie,2019/05/09,575.625
Dunwoodie,2019/05/10,586.125
Dunwoodie,2019/05/11,532.541666666666
Dunwoodie,2019/05/12,527.666666666666
Dunwoodie,2019/05/13,590.75
Dunwoodie,2019/05/14,603.416666666666
Dunwoodie,2019/05/15,589.75
Dunwoodie,2019/05/16,
Dunwoodie,2019/05/17,602.083333333333
Dunwoodie,2019/05/18,563.75
Dunwoodie,2019/05/19,563.458333333333
Dunwoodie,2019/05/20,713.583333333333
Dunwoodie,2019/05/21,663.5
Dunwoodie,2019/05/22,605.208333333333
Dunwoodie,2019/05/23,626.375
Dunwoodie,2019/05/24,635.083333333333
Dunwoodie,2019/05/25,564.375
Dunwoodie,2019/05/26,598.083333333333
Dunwoodie,2019/05/27,640.041666666666
Dunwoodie,2019/05/28,655.875
Dunwoodie,2019/05/29,631.333333333333
Dunwoodie,2019/05/30,611.833333333333
Dunwoodie,2019/05/31,657.083333333333
Dunwoodie,2019/06/01,636.791666666666
Dunwoodie,2019/06/02,
Dunwoodie,2019/06/03,2456.1191508152
Dunwoodie,2019/06/04,600.458333333333
Dunwoodie,2019/06/05,655.916666666666
Dunwoodie,2019/06/06,779
Dunwoodie,2019/06/07,762.583333333333
Dunwoodie,2019/06/08,683.25
Dunwoodie,2019/06/09,616.375
Dunwoodie,2019/06/10,650.625
Dunwoodie,2019/06/11,745.458333333333
Dunwoodie,2019/06/12,658.666666666666
Dunwoodie,2019/06/13,637.25
Dunwoodie,2019/06/14,639.666666666666
Dunwoodie,2019/06/15,615.958333333333
Dunwoodie,2019/06/16,652.833333333333
Dunwoodie,2019/06/17,733.25
Dunwoodie,2019/06/18,725.666666666666
Dunwoodie,2019/06/19,699.5
Dunwoodie,2019/06/20,698.041666666666
Dunwoodie,2019/06/21,708.541666666666
Dunwoodie,2019/06/22,632.708333333333
Dunwoodie,2019/06/23,645.166666666666
Dunwoodie,2019/06/24,764
Dunwoodie,2019/06/25,804.833333333333
Dunwoodie,2019/06/26,876.875
Dunwoodie,2019/06/27,941.291666666666
Dunwoodie,2019/06/28,928.5
Dunwoodie,2019/06/29,896.708333333333
Dunwoodie,2019/06/30,832.291666666666
Dunwoodie,2019/07/01,795.458333333333
Dunwoodie,2019/07/02,850.208333333333
Dunwoodie,2019/07/03,925.833333333333
Dunwoodie,2019/07/04,878.666666666666
Dunwoodie,2019/07/05,895.041666666666
Dunwoodie,2019/07/06,923.416666666666
Dunwoodie,2019/07/07,840.541666666666
Dunwoodie,2019/07/08,830.708333333333
Dunwoodie,2019/07/09,878.208333333333
Dunwoodie,2019/07/10,908.041666666666
Dunwoodie,2019/07/11,944.416666666666
Dunwoodie,2019/07/12,925.333333333333
Dunwoodie,2019/07/13,844.958333333333
Dunwoodie,2019/07/14,884.166666666666
Dunwoodie,2019/07/15,902
Dunwoodie,2019/07/16,934.75
Dunwoodie,2019/07/17,1077.66666666666
Dunwoodie,2019/07/18,943.958333333333
Dunwoodie,2019/07/19,900.666666666666
Dunwoodie,2019/07/20,1086.20833333333
Dunwoodie,2019/07/21,1127.95833333333
Dunwoodie,2019/07/22,1084
Dunwoodie,2019/07/23,880.958333333333
Dunwoodie,2019/07/24,805.125
Dunwoodie,2019/07/25,820.083333333333
Dunwoodie,2019/07/26,853.5
Dunwoodie,2019/07/27,833.208333333333
Dunwoodie,2019/07/28,857.958333333333
Dunwoodie,2019/07/29,1012.25
Dunwoodie,2019/07/30,1101
Dunwoodie,2019/07/31,1052.45833333333
Dunwoodie,2019/08/01,880.791666666666
Dunwoodie,2019/08/02,879.875
Dunwoodie,2019/08/03,841.041666666666
Dunwoodie,2019/08/04,826.791666666666
Dunwoodie,2019/08/05,825.291666666666
Dunwoodie,2019/08/06,736.166666666666
Dunwoodie,2019/08/07,804.375
Dunwoodie,2019/08/08,848.291666666666
Dunwoodie,2019/08/09,823.208333333333
Dunwoodie,2019/08/10,730.75
Dunwoodie,2019/08/11,676.833333333333
Dunwoodie,2019/08/12,774.25
Dunwoodie,2019/08/13,835.416666666666
Dunwoodie,2019/08/14,833.208333333333
Dunwoodie,2019/08/15,847.125
Dunwoodie,2019/08/16,811.583333333333
Dunwoodie,2019/08/17,821.208333333333
Dunwoodie,2019/08/18,864.583333333333
Dunwoodie,2019/08/19,931.458333333333
Dunwoodie,2019/08/20,944.458333333333
Dunwoodie,2019/08/21,953.583333333333
Dunwoodie,2019/08/22,966.958333333333
Dunwoodie,2019/08/23,823.333333333333
Dunwoodie,2019/08/24,648.666666666666
Dunwoodie,2019/08/25,621.375
Dunwoodie,2019/08/26,652.041666666666
Dunwoodie,2019/08/27,659.791666666666
Dunwoodie,2019/08/28,689.5
Dunwoodie,2019/08/29,737.041666666666
Dunwoodie,2019/08/30,749.5
Dunwoodie,2019/08/31,718.166666666666
Dunwoodie,2019/09/01,634.458333333333
Dunwoodie,2019/09/02,664.583333333333
Dunwoodie,2019/09/03,759.25
Dunwoodie,2019/09/04,802.25
Dunwoodie,2019/09/05,748.708333333333
Dunwoodie,2019/09/06,650.375
Dunwoodie,2019/09/07,576.083333333333
Dunwoodie,2019/09/08,586
Dunwoodie,2019/09/09,670.291666666666
Dunwoodie,2019/09/10,697.958333333333
Dunwoodie,2019/09/11,790.333333333333
Dunwoodie,2019/09/12,860.541666666666
Dunwoodie,2019/09/13,654.625
Dunwoodie,2019/09/14,597.958333333333
Dunwoodie,2019/09/15,660.166666666666
Dunwoodie,2019/09/16,699.291666666666
Dunwoodie,2019/09/17,655.791666666666
Dunwoodie,2019/09/18,611.958333333333
Dunwoodie,2019/09/19,582.583333333333
Dunwoodie,2019/09/20,595.708333333333
Dunwoodie,2019/09/21,595.375
Dunwoodie,2019/09/22,632.666666666666
Dunwoodie,2019/09/23,803.125
Dunwoodie,2019/09/24,764
Dunwoodie,2019/09/25,646.541666666666
Dunwoodie,2019/09/26,663.625
Dunwoodie,2019/09/27,623.208333333333
Dunwoodie,2019/09/28,620
Dunwoodie,2019/09/29,663.25
Dunwoodie,2019/09/30,624.375
Dunwoodie,2019/10/01,652.625
Dunwoodie,2019/10/02,815.25
Dunwoodie,2019/10/03,667.375
